latitude,longitude,interpolated_irradiance
-37.37373737373737,-83.33333333333333,4.287746188512697
-37.37373737373737,-82.72727272727272,4.302621875193583
-37.37373737373737,-82.12121212121212,4.320204317254064
-37.37373737373737,-81.51515151515152,4.339128214643304
-37.37373737373737,-80.9090909090909,4.361528819893766
-37.37373737373737,-80.3030303030303,4.38746568896384
-37.37373737373737,-79.6969696969697,4.415399592607183
-37.37373737373737,-79.0909090909091,4.442574955544847
-37.37373737373737,-78.48484848484848,4.46702783928536
-37.37373737373737,-77.87878787878788,4.49384207786576
-37.37373737373737,-77.27272727272727,4.534986411393102
-37.37373737373737,-76.66666666666667,4.591116388385243
-37.37373737373737,-76.06060606060606,4.658663069368282
-37.37373737373737,-75.45454545454545,4.735467703095656
-37.37373737373737,-74.84848484848484,4.8202559468389286
-37.37373737373737,-74.24242424242425,4.910728110707571
-37.37373737373737,-73.63636363636364,5.004056466005188
-37.37373737373737,-73.03030303030303,5.095947894632617
-37.37373737373737,-72.42424242424242,5.172230772568393
-37.37373737373737,-71.81818181818181,5.237613302749007
-37.37373737373737,-71.21212121212122,5.289179697354591
-37.37373737373737,-70.60606060606061,5.321993331156929
-37.37373737373737,-70.0,5.338216086098134
-37.37373737373737,-69.39393939393939,5.329411393449352
-37.37373737373737,-68.78787878787878,5.291422352566707
-37.37373737373737,-68.18181818181819,5.233687371116604
-37.37373737373737,-67.57575757575758,5.164329769848736
-37.37373737373737,-66.96969696969697,5.089639664089658
-37.37373737373737,-66.36363636363636,5.014836098181859
-37.37373737373737,-65.75757575757575,4.962893948286144
-37.37373737373737,-65.15151515151516,4.935670662295956
-37.37373737373737,-64.54545454545455,4.928922461377539
-37.37373737373737,-63.93939393939394,4.931709444658152
-37.37373737373737,-63.33333333333333,4.918570523827906
-37.37373737373737,-62.72727272727273,4.891437164558396
-37.37373737373737,-62.121212121212125,4.867098883235304
-37.37373737373737,-61.515151515151516,4.847998373677254
-37.37373737373737,-60.90909090909091,4.832154367914689
-37.37373737373737,-60.3030303030303,4.810307273212442
-37.37373737373737,-59.696969696969695,4.771946824782974
-37.37373737373737,-59.09090909090909,4.728812080254929
-37.37373737373737,-58.484848484848484,4.692041908341013
-37.37373737373737,-57.878787878787875,4.667303065184434
-37.37373737373737,-57.27272727272727,4.6619147071055975
-37.37373737373737,-56.666666666666664,4.669982516302095
-37.37373737373737,-56.06060606060606,4.681019076486495
-37.37373737373737,-55.45454545454545,4.686033023831863
-37.37373737373737,-54.848484848484844,4.68208636619707
-37.37373737373737,-54.24242424242424,4.673603902801961
-37.37373737373737,-53.63636363636363,4.656828842200476
-37.37373737373737,-53.03030303030303,4.629944489447285
-37.37373737373737,-52.42424242424242,4.597081158866466
-37.37373737373737,-51.81818181818182,4.562985566482041
-37.37373737373737,-51.21212121212121,4.531918285186321
-37.37373737373737,-50.6060606060606,4.501568852898961
-37.37373737373737,-50.0,4.475605097612717
-37.37373737373737,-49.39393939393939,4.456663019623666
-37.37373737373737,-48.78787878787879,4.442840382227574
-37.37373737373737,-48.18181818181818,4.431964126761699
-37.37373737373737,-47.57575757575758,4.4212243495617365
-37.37373737373737,-46.96969696969697,4.407946289678762
-37.37373737373737,-46.36363636363636,4.391971511273587
-37.37373737373737,-45.75757575757576,4.375642672946787
-37.37373737373737,-45.15151515151515,4.358826844304884
-37.37373737373737,-44.54545454545455,4.339187814441035
-37.37373737373737,-43.93939393939394,4.319696407087916
-37.37373737373737,-43.33333333333333,4.302319990760415
-37.37373737373737,-42.72727272727273,4.286428856325052
-37.37373737373737,-42.12121212121212,4.271767546906444
-37.37373737373737,-41.515151515151516,4.258387584658504
-37.37373737373737,-40.90909090909091,4.246531138526542
-37.37373737373737,-40.303030303030305,4.2362692046065895
-37.37373737373737,-39.696969696969695,4.228256446313449
-37.37373737373737,-39.090909090909086,4.222398346253026
-37.37373737373737,-38.484848484848484,4.2131391257504065
-37.37373737373737,-37.878787878787875,4.204954234633616
-37.37373737373737,-37.27272727272727,4.199007109144691
-37.37373737373737,-36.666666666666664,4.1901701922042
-37.37373737373737,-36.06060606060606,4.178696904305371
-37.37373737373737,-35.45454545454545,4.169669702103852
-37.37373737373737,-34.848484848484844,4.161081061688706
-37.37373737373737,-34.24242424242424,4.15215700120652
-37.37373737373737,-33.63636363636363,4.143029355335435
-37.37373737373737,-33.03030303030303,4.134339262783083
-37.37373737373737,-32.42424242424242,4.126252584754711
-37.37373737373737,-31.818181818181813,4.120375282516949
-37.37373737373737,-31.21212121212121,4.1196915990606415
-37.37373737373737,-30.606060606060602,4.1227883779624745
-37.37373737373737,-30.0,4.12475266105099
-36.56565656565657,-90.0,4.36603806917994
-36.56565656565657,-89.39393939393939,4.365906879498992
-36.56565656565657,-88.78787878787878,4.367072330076938
-36.56565656565657,-88.18181818181819,4.368832557996683
-36.56565656565657,-87.57575757575758,4.370414265209041
-36.56565656565657,-86.96969696969697,4.371469633289266
-36.56565656565657,-86.36363636363636,4.371656381451886
-36.56565656565657,-85.75757575757575,4.370693319789825
-36.56565656565657,-85.15151515151516,4.369157661050716
-36.56565656565657,-84.54545454545455,4.3688517137720515
-36.56565656565657,-83.93939393939394,4.370740368805309
-36.56565656565657,-83.33333333333333,4.375665973941937
-36.56565656565657,-82.72727272727272,4.384672419033285
-36.56565656565657,-82.12121212121212,4.39923325726967
-36.56565656565657,-81.51515151515152,4.416613298027127
-36.56565656565657,-80.9090909090909,4.437846522432959
-36.56565656565657,-80.3030303030303,4.463075538600123
-36.56565656565657,-79.6969696969697,4.491594393672164
-36.56565656565657,-79.0909090909091,4.5226846479327
-36.56565656565657,-78.48484848484848,4.554337426062142
-36.56565656565657,-77.87878787878788,4.585179107519478
-36.56565656565657,-77.27272727272727,4.628907305675156
-36.56565656565657,-76.66666666666667,4.683953436696814
-36.56565656565657,-76.06060606060606,4.748859230325675
-36.56565656565657,-75.45454545454545,4.8227363700794035
-36.56565656565657,-74.84848484848484,4.904680052855475
-36.56565656565657,-74.24242424242425,4.993543385268761
-36.56565656565657,-73.63636363636364,5.085916047827268
-36.56565656565657,-73.03030303030303,5.170831156863448
-36.56565656565657,-72.42424242424242,5.251468051144023
-36.56565656565657,-71.81818181818181,5.32067805265521
-36.56565656565657,-71.21212121212122,5.373344590749937
-36.56565656565657,-70.60606060606061,5.404494375005299
-36.56565656565657,-70.0,5.413260890007663
-36.56565656565657,-69.39393939393939,5.396130432928419
-36.56565656565657,-68.78787878787878,5.352329103677273
-36.56565656565657,-68.18181818181819,5.289635011948942
-36.56565656565657,-67.57575757575758,5.214333439932458
-36.56565656565657,-66.96969696969697,5.132725126222513
-36.56565656565657,-66.36363636363636,5.051368807462289
-36.56565656565657,-65.75757575757575,4.983871089943768
-36.56565656565657,-65.15151515151516,4.94222685496167
-36.56565656565657,-64.54545454545455,4.924468247873227
-36.56565656565657,-63.93939393939394,4.92314888692328
-36.56565656565657,-63.33333333333333,4.929622641248511
-36.56565656565657,-62.72727272727273,4.930881450579396
-36.56565656565657,-62.121212121212125,4.909534730829316
-36.56565656565657,-61.515151515151516,4.8903320436963345
-36.56565656565657,-60.90909090909091,4.861972202055396
-36.56565656565657,-60.3030303030303,4.820685817625565
-36.56565656565657,-59.696969696969695,4.777120801544399
-36.56565656565657,-59.09090909090909,4.735729686892529
-36.56565656565657,-58.484848484848484,4.7009367990234745
-36.56565656565657,-57.878787878787875,4.676762013952483
-36.56565656565657,-57.27272727272727,4.670100294552471
-36.56565656565657,-56.666666666666664,4.67417676921913
-36.56565656565657,-56.06060606060606,4.683535752457137
-36.56565656565657,-55.45454545454545,4.694397548840557
-36.56565656565657,-54.848484848484844,4.70263046944319
-36.56565656565657,-54.24242424242424,4.702042166389169
-36.56565656565657,-53.63636363636363,4.692825097639253
-36.56565656565657,-53.03030303030303,4.673299214048234
-36.56565656565657,-52.42424242424242,4.64726468049678
-36.56565656565657,-51.81818181818182,4.6173400600255565
-36.56565656565657,-51.21212121212121,4.58606119979934
-36.56565656565657,-50.6060606060606,4.556664517933803
-36.56565656565657,-50.0,4.530765357835013
-36.56565656565657,-49.39393939393939,4.510684770503511
-36.56565656565657,-48.78787878787879,4.4952390031096545
-36.56565656565657,-48.18181818181818,4.4827497500870646
-36.56565656565657,-47.57575757575758,4.471680646205412
-36.56565656565657,-46.96969696969697,4.460453186896286
-36.56565656565657,-46.36363636363636,4.446367759334857
-36.56565656565657,-45.75757575757576,4.42960145342009
-36.56565656565657,-45.15151515151515,4.411266861287002
-36.56565656565657,-44.54545454545455,4.393003966428134
-36.56565656565657,-43.93939393939394,4.3751167483230775
-36.56565656565657,-43.33333333333333,4.358031235704742
-36.56565656565657,-42.72727272727273,4.342286287110233
-36.56565656565657,-42.12121212121212,4.328297907032739
-36.56565656565657,-41.515151515151516,4.316092302402896
-36.56565656565657,-40.90909090909091,4.30586408029011
-36.56565656565657,-40.303030303030305,4.297363629518759
-36.56565656565657,-39.696969696969695,4.290149526349943
-36.56565656565657,-39.090909090909086,4.2837813741248345
-36.56565656565657,-38.484848484848484,4.278585193844508
-36.56565656565657,-37.878787878787875,4.272018648901988
-36.56565656565657,-37.27272727272727,4.265184068337186
-36.56565656565657,-36.666666666666664,4.257745855993637
-36.56565656565657,-36.06060606060606,4.25030137004543
-36.56565656565657,-35.45454545454545,4.242438118998766
-36.56565656565657,-34.848484848484844,4.2342446479711615
-36.56565656565657,-34.24242424242424,4.225845921253681
-36.56565656565657,-33.63636363636363,4.2176219144590315
-36.56565656565657,-33.03030303030303,4.210049047371626
-36.56565656565657,-32.42424242424242,4.202908784165427
-36.56565656565657,-31.818181818181813,4.196480648749831
-36.56565656565657,-31.21212121212121,4.191083807527873
-36.56565656565657,-30.606060606060602,4.1882351675440175
-36.56565656565657,-30.0,4.188851321137118
-35.75757575757576,-90.0,4.464196557974772
-35.75757575757576,-89.39393939393939,4.465168186898248
-35.75757575757576,-88.78787878787878,4.466428092202223
-35.75757575757576,-88.18181818181819,4.467625416273725
-35.75757575757576,-87.57575757575758,4.468412340688008
-35.75757575757576,-86.96969696969697,4.4684410470203275
-35.75757575757576,-86.36363636363636,4.467353845753474
-35.75757575757576,-85.75757575757575,4.464843895564405
-35.75757575757576,-85.15151515151516,4.4627033362159825
-35.75757575757576,-84.54545454545455,4.461267247972559
-35.75757575757576,-83.93939393939394,4.461464196846762
-35.75757575757576,-83.33333333333333,4.464136530630036
-35.75757575757576,-82.72727272727272,4.470126597113827
-35.75757575757576,-82.12121212121212,4.48033583448848
-35.75757575757576,-81.51515151515152,4.496486377318297
-35.75757575757576,-80.9090909090909,4.5173182870203865
-35.75757575757576,-80.3030303030303,4.542154827514251
-35.75757575757576,-79.6969696969697,4.570281206912995
-35.75757575757576,-79.0909090909091,4.6009826333297195
-35.75757575757576,-78.48484848484848,4.63354431487752
-35.75757575757576,-77.87878787878788,4.665484667184088
-35.75757575757576,-77.27272727272727,4.704014113736788
-35.75757575757576,-76.66666666666667,4.75601328073692
-35.75757575757576,-76.06060606060606,4.817888596964445
-35.75757575757576,-75.45454545454545,4.888735259316837
-35.75757575757576,-74.84848484848484,4.967648464691572
-35.75757575757576,-74.24242424242425,5.053723409986121
-35.75757575757576,-73.63636363636364,5.151287166569199
-35.75757575757576,-73.03030303030303,5.244210986942998
-35.75757575757576,-72.42424242424242,5.330499568938121
-35.75757575757576,-71.81818181818181,5.405217977939695
-35.75757575757576,-71.21212121212122,5.463392923524809
-35.75757575757576,-70.60606060606061,5.500051115270557
-35.75757575757576,-70.0,5.510199159047602
-35.75757575757576,-69.39393939393939,5.488367039572091
-35.75757575757576,-68.78787878787878,5.440812202296193
-35.75757575757576,-68.18181818181819,5.374364602543111
-35.75757575757576,-67.57575757575758,5.295309522501875
-35.75757575757576,-66.96969696969697,5.209932244361529
-35.75757575757576,-66.36363636363636,5.124456513342338
-35.75757575757576,-65.75757575757575,5.047441351708116
-35.75757575757576,-65.15151515151516,4.9979270720650835
-35.75757575757576,-64.54545454545455,4.973498169423867
-35.75757575757576,-63.93939393939394,4.965508512921145
-35.75757575757576,-63.33333333333333,4.9653119716936
-35.75757575757576,-62.72727272727273,4.964262414877913
-35.75757575757576,-62.121212121212125,4.949768691875831
-35.75757575757576,-61.515151515151516,4.926346351293372
-35.75757575757576,-60.90909090909091,4.8899060278018815
-35.75757575757576,-60.3030303030303,4.846770337810998
-35.75757575757576,-59.696969696969695,4.801373915285061
-35.75757575757576,-59.09090909090909,4.758151394188422
-35.75757575757576,-58.484848484848484,4.721537408485425
-35.75757575757576,-57.878787878787875,4.694893968318927
-35.75757575757576,-57.27272727272727,4.6800921833765
-35.75757575757576,-56.666666666666664,4.677948316582696
-35.75757575757576,-56.06060606060606,4.6836067553108585
-35.75757575757576,-55.45454545454545,4.693287804135056
-35.75757575757576,-54.848484848484844,4.703211767629356
-35.75757575757576,-54.24242424242424,4.709598950367829
-35.75757575757576,-53.63636363636363,4.710201505474661
-35.75757575757576,-53.03030303030303,4.700564176895268
-35.75757575757576,-52.42424242424242,4.682729153733694
-35.75757575757576,-51.81818181818182,4.659313478875834
-35.75757575757576,-51.21212121212121,4.632852999486463
-35.75757575757576,-50.6060606060606,4.605883562730359
-35.75757575757576,-50.0,4.581182228920006
-35.75757575757576,-49.39393939393939,4.560884127019304
-35.75757575757576,-48.78787878787879,4.544776292685576
-35.75757575757576,-48.18181818181818,4.531624972723111
-35.75757575757576,-47.57575757575758,4.519893801901582
-35.75757575757576,-46.96969696969697,4.508046414990665
-35.75757575757576,-46.36363636363636,4.49439402592522
-35.75757575757576,-45.75757575757576,4.476590191301066
-35.75757575757576,-45.15151515151515,4.458857901640025
-35.75757575757576,-44.54545454545455,4.441008029801702
-35.75757575757576,-43.93939393939394,4.423421004912998
-35.75757575757576,-43.33333333333333,4.4066356855110165
-35.75757575757576,-42.72727272727273,4.391190930132862
-35.75757575757576,-42.12121212121212,4.377627109594823
-35.75757575757576,-41.515151515151516,4.366544492278916
-35.75757575757576,-40.90909090909091,4.357719175282201
-35.75757575757576,-40.303030303030305,4.350622956483204
-35.75757575757576,-39.696969696969695,4.344813085286745
-35.75757575757576,-39.090909090909086,4.339846811097639
-35.75757575757576,-38.484848484848484,4.335281383320703
-35.75757575757576,-37.878787878787875,4.331014474725025
-35.75757575757576,-37.27272727272727,4.325869866132745
-35.75757575757576,-36.666666666666664,4.320231408003117
-35.75757575757576,-36.06060606060606,4.31408563965752
-35.75757575757576,-35.45454545454545,4.307521106213468
-35.75757575757576,-34.848484848484844,4.300626352788473
-35.75757575757576,-34.24242424242424,4.293489924500053
-35.75757575757576,-33.63636363636363,4.285878218027429
-35.75757575757576,-33.03030303030303,4.277979253280642
-35.75757575757576,-32.42424242424242,4.2704732499214195
-35.75757575757576,-31.818181818181813,4.263679374352801
-35.75757575757576,-31.21212121212121,4.257916792977821
-35.75757575757576,-30.606060606060602,4.253504672199516
-35.75757575757576,-30.0,4.250846101912969
-34.94949494949495,-90.0,4.56131570147672
-34.94949494949495,-89.39393939393939,4.562073674932899
-34.94949494949495,-88.78787878787878,4.56297036925037
-34.94949494949495,-88.18181818181819,4.563581340354727
-34.94949494949495,-87.57575757575758,4.563457652748869
-34.94949494949495,-86.96969696969697,4.561896966829852
-34.94949494949495,-86.36363636363636,4.561158044598862
-34.94949494949495,-85.75757575757575,4.557586673136242
-34.94949494949495,-85.15151515151516,4.550348831225762
-34.94949494949495,-84.54545454545455,4.549487529485282
-34.94949494949495,-83.93939393939394,4.548862745451998
-34.94949494949495,-83.33333333333333,4.54974835162996
-34.94949494949495,-82.72727272727272,4.553560871542896
-34.94949494949495,-82.12121212121212,4.563116449589905
-34.94949494949495,-81.51515151515152,4.580048295689167
-34.94949494949495,-80.9090909090909,4.601572813610211
-34.94949494949495,-80.3030303030303,4.627019915546173
-34.94949494949495,-79.6969696969697,4.6554517022326385
-34.94949494949495,-79.0909090909091,4.6839273840006435
-34.94949494949495,-78.48484848484848,4.721784163264068
-34.94949494949495,-77.87878787878788,4.748313338851906
-34.94949494949495,-77.27272727272727,4.744041460915243
-34.94949494949495,-76.66666666666667,4.775489341361277
-34.94949494949495,-76.06060606060606,4.8327355801022485
-34.94949494949495,-75.45454545454545,4.902767170325424
-34.94949494949495,-74.84848484848484,4.98116915302416
-34.94949494949495,-74.24242424242425,5.071937418503663
-34.94949494949495,-73.63636363636364,5.189398645447254
-34.94949494949495,-73.03030303030303,5.330605971001315
-34.94949494949495,-72.42424242424242,5.426074466003842
-34.94949494949495,-71.81818181818181,5.507360625198879
-34.94949494949495,-71.21212121212122,5.571750681211918
-34.94949494949495,-70.60606060606061,5.614611607975607
-34.94949494949495,-70.0,5.6309837365758595
-34.94949494949495,-69.39393939393939,5.6134192275341
-34.94949494949495,-68.78787878787878,5.565372797884345
-34.94949494949495,-68.18181818181819,5.4976699312364286
-34.94949494949495,-67.57575757575758,5.416895279064377
-34.94949494949495,-66.96969696969697,5.327430364904557
-34.94949494949495,-66.36363636363636,5.225287313698317
-34.94949494949495,-65.75757575757575,5.1527689041125395
-34.94949494949495,-65.15151515151516,5.105829056635731
-34.94949494949495,-64.54545454545455,5.07789255993526
-34.94949494949495,-63.93939393939394,5.0658117305682815
-34.94949494949495,-63.33333333333333,5.048776783195921
-34.94949494949495,-62.72727272727273,5.007884624696099
-34.94949494949495,-62.121212121212125,4.986499354025324
-34.94949494949495,-61.515151515151516,4.967529251586088
-34.94949494949495,-60.90909090909091,4.938304593824554
-34.94949494949495,-60.3030303030303,4.899483021915118
-34.94949494949495,-59.696969696969695,4.850375759574444
-34.94949494949495,-59.09090909090909,4.802462164262309
-34.94949494949495,-58.484848484848484,4.760370997043191
-34.94949494949495,-57.878787878787875,4.725922447870539
-34.94949494949495,-57.27272727272727,4.694465120915439
-34.94949494949495,-56.666666666666664,4.674701403287272
-34.94949494949495,-56.06060606060606,4.672109835255307
-34.94949494949495,-55.45454545454545,4.6788622495640215
-34.94949494949495,-54.848484848484844,4.688446439669426
-34.94949494949495,-54.24242424242424,4.696800069792262
-34.94949494949495,-53.63636363636363,4.7025121246123645
-34.94949494949495,-53.03030303030303,4.7106107913115745
-34.94949494949495,-52.42424242424242,4.70621893211081
-34.94949494949495,-51.81818181818182,4.690142309673462
-34.94949494949495,-51.21212121212121,4.668527624788728
-34.94949494949495,-50.6060606060606,4.645099137420549
-34.94949494949495,-50.0,4.624947934417294
-34.94949494949495,-49.39393939393939,4.609276696145212
-34.94949494949495,-48.78787878787879,4.59579709537464
-34.94949494949495,-48.18181818181818,4.584901530155069
-34.94949494949495,-47.57575757575758,4.5740688704559345
-34.94949494949495,-46.96969696969697,4.556095653851268
-34.94949494949495,-46.36363636363636,4.530206272662479
-34.94949494949495,-45.75757575757576,4.512894713719623
-34.94949494949495,-45.15151515151515,4.498720647153864
-34.94949494949495,-44.54545454545455,4.479627910571761
-34.94949494949495,-43.93939393939394,4.462278779201411
-34.94949494949495,-43.33333333333333,4.446316527419704
-34.94949494949495,-42.72727272727273,4.43169320356743
-34.94949494949495,-42.12121212121212,4.418837405155773
-34.94949494949495,-41.515151515151516,4.40820444806937
-34.94949494949495,-40.90909090909091,4.399952927524399
-34.94949494949495,-40.303030303030305,4.393502684278243
-34.94949494949495,-39.696969696969695,4.388552148157604
-34.94949494949495,-39.090909090909086,4.386211957088806
-34.94949494949495,-38.484848484848484,4.383474463163224
-34.94949494949495,-37.878787878787875,4.379899433050843
-34.94949494949495,-37.27272727272727,4.379106409186774
-34.94949494949495,-36.666666666666664,4.373811804097724
-34.94949494949495,-36.06060606060606,4.36870816796251
-34.94949494949495,-35.45454545454545,4.36401116518669
-34.94949494949495,-34.848484848484844,4.358997970692301
-34.94949494949495,-34.24242424242424,4.353514674980995
-34.94949494949495,-33.63636363636363,4.346923586588186
-34.94949494949495,-33.03030303030303,4.338700586644325
-34.94949494949495,-32.42424242424242,4.330347722110629
-34.94949494949495,-31.818181818181813,4.32278239723588
-34.94949494949495,-31.21212121212121,4.317511488507141
-34.94949494949495,-30.606060606060602,4.314301966388007
-34.94949494949495,-30.0,4.30948255598181
-34.141414141414145,-90.0,4.656289061870712
-34.141414141414145,-89.39393939393939,4.656514845660498
-34.141414141414145,-88.78787878787878,4.656760227858583
-34.141414141414145,-88.18181818181819,4.656150287857502
-34.141414141414145,-87.57575757575758,4.654330481303111
-34.141414141414145,-86.96969696969697,4.653984365303906
-34.141414141414145,-86.36363636363636,4.653033214784354
-34.141414141414145,-85.75757575757575,4.648184541812461
-34.141414141414145,-85.15151515151516,4.638761736578376
-34.141414141414145,-84.54545454545455,4.630129775901678
-34.141414141414145,-83.93939393939394,4.630630887518543
-34.141414141414145,-83.33333333333333,4.632790363151613
-34.141414141414145,-82.72727272727272,4.635854906549408
-34.141414141414145,-82.12121212121212,4.645410718791411
-34.141414141414145,-81.51515151515152,4.663176180160074
-34.141414141414145,-80.9090909090909,4.685961978976042
-34.141414141414145,-80.3030303030303,4.711295633746258
-34.141414141414145,-79.6969696969697,4.736284741481793
-34.141414141414145,-79.0909090909091,4.776175249474468
-34.141414141414145,-78.48484848484848,4.817826441894878
-34.141414141414145,-77.87878787878788,4.82937168573715
-34.141414141414145,-77.27272727272727,4.808251402402884
-34.141414141414145,-76.66666666666667,4.787353415754097
-34.141414141414145,-76.06060606060606,4.814616173418425
-34.141414141414145,-75.45454545454545,4.8785776285325655
-34.141414141414145,-74.84848484848484,4.958800324900439
-34.141414141414145,-74.24242424242425,5.054882978041978
-34.141414141414145,-73.63636363636364,5.179407060143293
-34.141414141414145,-73.03030303030303,5.351161519219156
-34.141414141414145,-72.42424242424242,5.518870942073385
-34.141414141414145,-71.81818181818181,5.61946284499134
-34.141414141414145,-71.21212121212122,5.691044422696815
-34.141414141414145,-70.60606060606061,5.739808568093298
-34.141414141414145,-70.0,5.762354080206039
-34.141414141414145,-69.39393939393939,5.749975381929216
-34.141414141414145,-68.78787878787878,5.704851158794179
-34.141414141414145,-68.18181818181819,5.638388391158649
-34.141414141414145,-67.57575757575758,5.553742520258534
-34.141414141414145,-66.96969696969697,5.441934568313257
-34.141414141414145,-66.36363636363636,5.331640378040319
-34.141414141414145,-65.75757575757575,5.25775189408604
-34.141414141414145,-65.15151515151516,5.207990183682461
-34.141414141414145,-64.54545454545455,5.172631459530156
-34.141414141414145,-63.93939393939394,5.12358463624897
-34.141414141414145,-63.33333333333333,5.062953898898201
-34.141414141414145,-62.72727272727273,5.030152762022638
-34.141414141414145,-62.121212121212125,5.015749435294505
-34.141414141414145,-61.515151515151516,5.00394986905847
-34.141414141414145,-60.90909090909091,4.975418892257498
-34.141414141414145,-60.3030303030303,4.941658738373784
-34.141414141414145,-59.696969696969695,4.903870162501567
-34.141414141414145,-59.09090909090909,4.854489805260733
-34.141414141414145,-58.484848484848484,4.806261331009454
-34.141414141414145,-57.878787878787875,4.765941860120708
-34.141414141414145,-57.27272727272727,4.7274900352127425
-34.141414141414145,-56.666666666666664,4.691452925607971
-34.141414141414145,-56.06060606060606,4.666843101581435
-34.141414141414145,-55.45454545454545,4.659955292728465
-34.141414141414145,-54.848484848484844,4.665346686930529
-34.141414141414145,-54.24242424242424,4.672068659975433
-34.141414141414145,-53.63636363636363,4.677150580692478
-34.141414141414145,-53.03030303030303,4.688937622630423
-34.141414141414145,-52.42424242424242,4.701664000455149
-34.141414141414145,-51.81818181818182,4.703385681063733
-34.141414141414145,-51.21212121212121,4.690933184355542
-34.141414141414145,-50.6060606060606,4.672035999022023
-34.141414141414145,-50.0,4.65679103660279
-34.141414141414145,-49.39393939393939,4.6463118811398285
-34.141414141414145,-48.78787878787879,4.637925692157157
-34.141414141414145,-48.18181818181818,4.627171252255492
-34.141414141414145,-47.57575757575758,4.607109413480639
-34.141414141414145,-46.96969696969697,4.580818353322853
-34.141414141414145,-46.36363636363636,4.55560679517164
-34.141414141414145,-45.75757575757576,4.540870829612044
-34.141414141414145,-45.15151515151515,4.529401869579724
-34.141414141414145,-44.54545454545455,4.516538318342992
-34.141414141414145,-43.93939393939394,4.498187376025951
-34.141414141414145,-43.33333333333333,4.48145912236645
-34.141414141414145,-42.72727272727273,4.4678076596276854
-34.141414141414145,-42.12121212121212,4.45570987871623
-34.141414141414145,-41.515151515151516,4.445485596762708
-34.141414141414145,-40.90909090909091,4.437379332491151
-34.141414141414145,-40.303030303030305,4.43204275241289
-34.141414141414145,-39.696969696969695,4.43094430506826
-34.141414141414145,-39.090909090909086,4.428536900772549
-34.141414141414145,-38.484848484848484,4.424912855000125
-34.141414141414145,-37.878787878787875,4.423111147948085
-34.141414141414145,-37.27272727272727,4.423883087387181
-34.141414141414145,-36.666666666666664,4.425164961123146
-34.141414141414145,-36.06060606060606,4.4210296598555985
-34.141414141414145,-35.45454545454545,4.415970193510294
-34.141414141414145,-34.848484848484844,4.4126819386186185
-34.141414141414145,-34.24242424242424,4.4088322382626535
-34.141414141414145,-33.63636363636363,4.403283056231287
-34.141414141414145,-33.03030303030303,4.3951481161763715
-34.141414141414145,-32.42424242424242,4.386925418802112
-34.141414141414145,-31.818181818181813,4.382365840971902
-34.141414141414145,-31.21212121212121,4.378580686572409
-34.141414141414145,-30.606060606060602,4.373278907942649
-34.141414141414145,-30.0,4.367783117579549
-33.33333333333333,-90.0,4.748268187309972
-33.33333333333333,-89.39393939393939,4.747643611990821
-33.33333333333333,-88.78787878787878,4.74642361809341
-33.33333333333333,-88.18181818181819,4.744603377736224
-33.33333333333333,-87.57575757575758,4.743912898085925
-33.33333333333333,-86.96969696969697,4.742942262705804
-33.33333333333333,-86.36363636363636,4.740171823819105
-33.33333333333333,-85.75757575757575,4.734045849337941
-33.33333333333333,-85.15151515151516,4.724324301951341
-33.33333333333333,-84.54545454545455,4.7137618530018095
-33.33333333333333,-83.93939393939394,4.706301915711721
-33.33333333333333,-83.33333333333333,4.707806689765299
-33.33333333333333,-82.72727272727272,4.7146050795946035
-33.33333333333333,-82.12121212121212,4.7242057583761
-33.33333333333333,-81.51515151515152,4.742804835014164
-33.33333333333333,-80.9090909090909,4.765291741904811
-33.33333333333333,-80.3030303030303,4.790433664105301
-33.33333333333333,-79.6969696969697,4.831005522445129
-33.33333333333333,-79.0909090909091,4.872927218576169
-33.33333333333333,-78.48484848484848,4.8999004919417
-33.33333333333333,-77.87878787878788,4.896461804038404
-33.33333333333333,-77.27272727272727,4.862298962984971
-33.33333333333333,-76.66666666666667,4.823709939646391
-33.33333333333333,-76.06060606060606,4.80800807824478
-33.33333333333333,-75.45454545454545,4.836561876988819
-33.33333333333333,-74.84848484848484,4.913110333278792
-33.33333333333333,-74.24242424242425,5.011324581508763
-33.33333333333333,-73.63636363636364,5.139624833927416
-33.33333333333333,-73.03030303030303,5.311973380656979
-33.33333333333333,-72.42424242424242,5.510032665928934
-33.33333333333333,-71.81818181818181,5.694504110630317
-33.33333333333333,-71.21212121212122,5.804563023104389
-33.33333333333333,-70.60606060606061,5.860857120053574
-33.33333333333333,-70.0,5.889576015678804
-33.33333333333333,-69.39393939393939,5.882383128166917
-33.33333333333333,-68.78787878787878,5.842390658649834
-33.33333333333333,-68.18181818181819,5.770560475980096
-33.33333333333333,-67.57575757575758,5.66111879022015
-33.33333333333333,-66.96969696969697,5.5359290324752015
-33.33333333333333,-66.36363636363636,5.418929007336778
-33.33333333333333,-65.75757575757575,5.332438525445223
-33.33333333333333,-65.15151515151516,5.267055201922343
-33.33333333333333,-64.54545454545455,5.186139987545805
-33.33333333333333,-63.93939393939394,5.112787005873173
-33.33333333333333,-63.33333333333333,5.065547696365405
-33.33333333333333,-62.72727272727273,5.0397518490410125
-33.33333333333333,-62.121212121212125,5.031444733419023
-33.33333333333333,-61.515151515151516,5.026815703386186
-33.33333333333333,-60.90909090909091,5.006543395925234
-33.33333333333333,-60.3030303030303,4.9756686105685
